image_path,product_name,category,price,description,image_url
D:\FYP Project\fypapp\abo-images-small (1)\images\small\aa\aab3e333.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/aa/aab3e333.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bc\bc68d3c4.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bc/bc68d3c4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0c\0c272c14.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0c/0c272c14.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\17\17162380.jpg,Loveseat,Sofas,799.99,A high-quality loveseat — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/17/17162380.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\52\52f3a36f.jpg,Camping Tent,Outdoors,149.99,A high-quality camping tent — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/52/52f3a36f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\da\daccf60a.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/da/daccf60a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ef\efc66f5f.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ef/efc66f5f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\64\64ce005f.jpg,Platform Bed,Beds,499.99,A high-quality platform bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/64/64ce005f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\50\50881a96.jpg,Jacket,Jackets,119.99,A high-quality jacket — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/50/50881a96.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1e\1e8ff39c.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1e/1e8ff39c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\97\971e049b.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/97/971e049b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\21\214259eb.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/21/214259eb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f6\f6898297.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f6/f6898297.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\21\21f331ff.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/21/21f331ff.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9a\9a84a230.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9a/9a84a230.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3a\3a1109db.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3a/3a1109db.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f3\f31d7fb3.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f3/f31d7fb3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\68\68d9d6b5.jpg,Cooking Pot,Cookware,89.99,A high-quality cooking pot — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/68/68d9d6b5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\09\09dc9cbe.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/09/09dc9cbe.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0f\0f722356.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0f/0f722356.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7d\7dcfd853.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7d/7dcfd853.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\83\834ac873.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/83/834ac873.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\96\96064a82.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/96/96064a82.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\31\312797bd.jpg,Mug Set,Dinnerware,49.99,A high-quality mug set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/31/312797bd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\56\5631ce56.jpg,Sofa,Sofas,799.99,A high-quality sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/56/5631ce56.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8f\8fb6579f.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8f/8fb6579f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c4\c4c3a929.jpg,Backpack,Outdoors,149.99,A high-quality backpack — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c4/c4c3a929.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ee\eeeb2794.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ee/eeeb2794.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3e\3eaac17f.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3e/3eaac17f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3b\3b425cd5.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3b/3b425cd5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3c\3cf4f7f5.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3c/3cf4f7f5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1a\1ab4cc54.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1a/1ab4cc54.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d3\d387f19f.jpg,Slim Jeans,Jeans,69.99,A high-quality slim jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d3/d387f19f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d6\d6fa4db8.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d6/d6fa4db8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ef\ef592827.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ef/ef592827.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ca\caa41387.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ca/caa41387.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\30\3053cdd3.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/30/3053cdd3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\52\521735cc.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/52/521735cc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a0\a094b01d.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a0/a094b01d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dd\dd1dc91f.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dd/dd1dc91f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\59\59741676.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/59/59741676.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\59\59e8c5ff.jpg,Cooking Pot,Cookware,89.99,A high-quality cooking pot — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/59/59e8c5ff.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e7\e7d0087f.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e7/e7d0087f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\03\032d170c.jpg,Camping Tent,Outdoors,149.99,A high-quality camping tent — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/03/032d170c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a1\a1fc1d88.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a1/a1fc1d88.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\64\64e19c07.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/64/64e19c07.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ed\ed78b722.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ed/ed78b722.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\be\be492e8c.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/be/be492e8c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\37\3751b283.jpg,Dress Shirt,Shirts,39.99,A high-quality dress shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/37/3751b283.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\18\18e6d8da.jpg,Digital Tablet,Tablets,449.99,A high-quality digital tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/18/18e6d8da.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\99\99b1b6c5.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/99/99b1b6c5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\79\7984575a.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/79/7984575a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cc\cc21f216.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cc/cc21f216.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\68\68bc92ac.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/68/68bc92ac.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\93\93de9e07.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/93/93de9e07.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f1\f1d29d0e.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f1/f1d29d0e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\58\582cf00e.jpg,Cooking Pot,Cookware,89.99,A high-quality cooking pot — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/58/582cf00e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9f\9f1b8d91.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9f/9f1b8d91.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\47\470eba77.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/47/470eba77.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a9\a9215e1b.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a9/a9215e1b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\24\24016bb2.jpg,Sofa,Sofas,799.99,A high-quality sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/24/24016bb2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\53\53cad37a.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/53/53cad37a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c6\c6c7cbb6.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c6/c6c7cbb6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7d\7dfaa310.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7d/7dfaa310.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c7\c7cacb7b.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c7/c7cacb7b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\67\67a437b8.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/67/67a437b8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f4\f4fcd632.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f4/f4fcd632.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\07\077ab402.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/07/077ab402.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e5\e500ea73.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e5/e500ea73.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8a\8a46b76f.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8a/8a46b76f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\60\60619e67.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/60/60619e67.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\02\02bd7b77.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/02/02bd7b77.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f0\f0434d9e.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f0/f0434d9e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\10\1080577f.jpg,Action Camera,Cameras,549.99,A high-quality action camera — cameras product with excellent build quality and modern design.,/abo-images-small (1)/images/small/10/1080577f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d2\d27e519d.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d2/d27e519d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ad\ad98a272.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ad/ad98a272.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\64\6465888a.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/64/6465888a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\51\516bc002.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/51/516bc002.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d2\d2b7c81e.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d2/d2b7c81e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7b\7bb3d068.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7b/7bb3d068.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4d\4db0dd56.jpg,Puffer Jacket,Jackets,119.99,A high-quality puffer jacket — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4d/4db0dd56.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\43\430e28a7.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/43/430e28a7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d7\d7627ea8.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d7/d7627ea8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\58\585acfe8.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/58/585acfe8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ed\ed87f33f.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ed/ed87f33f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\fc\fc51dd8a.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/fc/fc51dd8a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e5\e54f36c0.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e5/e54f36c0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\20\20d43c4e.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/20/20d43c4e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d9\d98d8b5a.jpg,Bowl Set,Dinnerware,49.99,A high-quality bowl set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d9/d98d8b5a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e0\e0ff3d83.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e0/e0ff3d83.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0d\0d484177.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0d/0d484177.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6b\6bfe7b66.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6b/6bfe7b66.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0b\0b5f385e.jpg,Floral Dress,Dresses,59.99,A high-quality floral dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0b/0b5f385e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c9\c96f2990.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c9/c96f2990.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7f\7ff138c8.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7f/7ff138c8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2c\2c5a42f7.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2c/2c5a42f7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1e\1e784e44.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1e/1e784e44.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\67\6767efde.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/67/6767efde.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\72\7216b95a.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/72/7216b95a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3d\3d26de63.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3d/3d26de63.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\47\47919748.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/47/47919748.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2c\2ca108e2.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2c/2ca108e2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bb\bbe0af86.jpg,Mirrorless Camera,Cameras,549.99,A high-quality mirrorless camera — cameras product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bb/bbe0af86.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\80\8043d717.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/80/8043d717.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b9\b90fee30.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b9/b90fee30.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\af\af454ac2.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/af/af454ac2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\39\397c1f9c.jpg,Floral Dress,Dresses,59.99,A high-quality floral dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/39/397c1f9c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5a\5a700880.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5a/5a700880.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a8\a8a5b699.jpg,Maxi Dress,Dresses,59.99,A high-quality maxi dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a8/a8a5b699.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\67\676b5bd3.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/67/676b5bd3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\77\772b6ec6.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/77/772b6ec6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\26\26d5b380.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/26/26d5b380.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a4\a40bdd0b.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a4/a40bdd0b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\19\1967d1a7.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/19/1967d1a7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2f\2f7ff7be.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2f/2f7ff7be.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4f\4fe6fee6.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4f/4fe6fee6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\eb\ebffd5eb.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/eb/ebffd5eb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\fe\fe7183de.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/fe/fe7183de.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\eb\eb5744c9.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/eb/eb5744c9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8a\8ad29756.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8a/8ad29756.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c1\c1dec5b8.jpg,Resistance Bands,Sports,34.99,A high-quality resistance bands — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c1/c1dec5b8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\80\803b46ed.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/80/803b46ed.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1e\1e86da6b.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1e/1e86da6b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\89\89d6bd3e.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/89/89d6bd3e.jpg
