image_path,product_name,category,price,description,image_url
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a5\a50c091f.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a5/a50c091f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8d\8dec2a10.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8d/8dec2a10.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\42\42a875e3.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/42/42a875e3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1f\1f4fb7a3.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1f/1f4fb7a3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\20\2039607e.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/20/2039607e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e5\e56e240a.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e5/e56e240a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\96\961310af.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/96/961310af.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7a\7aa789a6.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7a/7aa789a6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\93\93815f0d.jpg,Laptop,Laptops,899.99,A high-quality laptop — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/93/93815f0d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8f\8f113e06.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8f/8f113e06.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a2\a226cacf.jpg,Digital Tablet,Tablets,449.99,A high-quality digital tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a2/a226cacf.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\12\1269cc51.jpg,Windbreaker,Jackets,119.99,A high-quality windbreaker — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/12/1269cc51.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\eb\eb98262a.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/eb/eb98262a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e3\e3bc5316.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e3/e3bc5316.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e1\e17ed2ed.jpg,Accent Chair,Chairs,199.99,A high-quality accent chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e1/e17ed2ed.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\20\208e35dd.jpg,Platform Bed,Beds,499.99,A high-quality platform bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/20/208e35dd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\14\1470f18a.jpg,Digital Camera,Cameras,549.99,A high-quality digital camera — cameras product with excellent build quality and modern design.,/abo-images-small (1)/images/small/14/1470f18a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8c\8c661b2d.jpg,Maxi Dress,Dresses,59.99,A high-quality maxi dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8c/8c661b2d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\75\754fb60d.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/75/754fb60d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\23\23fa69d6.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/23/23fa69d6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\57\571ec3b8.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/57/571ec3b8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\43\4318c2c5.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/43/4318c2c5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\42\42a1e7ef.jpg,Summer Dress,Dresses,59.99,A high-quality summer dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/42/42a1e7ef.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ba\ba48f9fb.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ba/ba48f9fb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9c\9c4f8722.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9c/9c4f8722.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2f\2f60fa9b.jpg,Notebook PC,Laptops,899.99,A high-quality notebook pc — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2f/2f60fa9b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ff\ff81dabb.jpg,Mirrorless Camera,Cameras,549.99,A high-quality mirrorless camera — cameras product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ff/ff81dabb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3f\3f57f7da.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3f/3f57f7da.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f5\f59c8cd4.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f5/f59c8cd4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a0\a0dcbdf1.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a0/a0dcbdf1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\57\577d65b2.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/57/577d65b2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\19\19a14d1b.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/19/19a14d1b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9a\9a4330d1.jpg,Dinnerware Set,Dinnerware,49.99,A high-quality dinnerware set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9a/9a4330d1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bf\bf74cbee.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bf/bf74cbee.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\20\2079c371.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/20/2079c371.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\11\1123f429.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/11/1123f429.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e3\e317f6c2.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e3/e317f6c2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bb\bbe96412.jpg,Resistance Bands,Sports,34.99,A high-quality resistance bands — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bb/bbe96412.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\05\0597501a.jpg,Straight Jeans,Jeans,69.99,A high-quality straight jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/05/0597501a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1f\1f09a73e.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1f/1f09a73e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\53\53ccae54.jpg,Office Chair,Chairs,199.99,A high-quality office chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/53/53ccae54.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\39\39edfdf6.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/39/39edfdf6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8d\8d9b6847.jpg,Outdoor Equipment,Outdoors,149.99,A high-quality outdoor equipment — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8d/8d9b6847.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a9\a963a670.jpg,Windbreaker,Jackets,119.99,A high-quality windbreaker — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a9/a963a670.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a7\a7bd1915.jpg,Office Chair,Chairs,199.99,A high-quality office chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a7/a7bd1915.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4c\4c5216a9.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4c/4c5216a9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8b\8bc4d270.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8b/8bc4d270.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\13\13e601da.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/13/13e601da.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\39\391412d2.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/39/391412d2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\83\839e068d.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/83/839e068d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\00\00a6949a.jpg,Accent Chair,Chairs,199.99,A high-quality accent chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/00/00a6949a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\87\87f57d16.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/87/87f57d16.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5c\5c41d034.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5c/5c41d034.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9e\9e167f9f.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9e/9e167f9f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\63\6315cff8.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/63/6315cff8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\93\93556fa5.jpg,Denim Pants,Jeans,69.99,A high-quality denim pants — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/93/93556fa5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c1\c16282a6.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c1/c16282a6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e6\e65f973c.jpg,DSLR Camera,Cameras,549.99,A high-quality dslr camera — cameras product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e6/e65f973c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a9\a9b1e441.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a9/a9b1e441.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\36\3647ebbd.jpg,Android Tablet,Tablets,449.99,A high-quality android tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/36/3647ebbd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\42\428c0ee2.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/42/428c0ee2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\67\670446e1.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/67/670446e1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4d\4da10437.jpg,Summer Dress,Dresses,59.99,A high-quality summer dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4d/4da10437.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\13\13e54515.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/13/13e54515.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c9\c9409cf7.jpg,Dress,Dresses,59.99,A high-quality dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c9/c9409cf7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bc\bc7612d6.jpg,Resistance Bands,Sports,34.99,A high-quality resistance bands — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bc/bc7612d6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\14\147ed4f4.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/14/147ed4f4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6c\6c58c960.jpg,Platform Bed,Beds,499.99,A high-quality platform bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6c/6c58c960.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\13\137f05fb.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/13/137f05fb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\10\10ab9327.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/10/10ab9327.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ca\caee6867.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ca/caee6867.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a5\a5ffce21.jpg,Floral Dress,Dresses,59.99,A high-quality floral dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a5/a5ffce21.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\af\afb226db.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/af/afb226db.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b8\b8cb1d41.jpg,Couch,Sofas,799.99,A high-quality couch — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b8/b8cb1d41.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\37\3711eca6.jpg,Summer Dress,Dresses,59.99,A high-quality summer dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/37/3711eca6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\13\135cebe6.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/13/135cebe6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b1\b1733941.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b1/b1733941.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1b\1b6c01ef.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1b/1b6c01ef.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\41\4125901c.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/41/4125901c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\17\174cde9d.jpg,Mug Set,Dinnerware,49.99,A high-quality mug set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/17/174cde9d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cf\cf8b191d.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cf/cf8b191d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\17\17182882.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/17/17182882.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\eb\ebf42693.jpg,Accent Chair,Chairs,199.99,A high-quality accent chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/eb/ebf42693.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\53\53697d74.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/53/53697d74.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8c\8cc04cd9.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8c/8cc04cd9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\28\28273a57.jpg,Couch,Sofas,799.99,A high-quality couch — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/28/28273a57.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c5\c5c69fc4.jpg,Straight Jeans,Jeans,69.99,A high-quality straight jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c5/c5c69fc4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\56\5689f367.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/56/5689f367.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c9\c9379fc5.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c9/c9379fc5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cf\cf4dfaf4.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cf/cf4dfaf4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0d\0d9eefb8.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0d/0d9eefb8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d6\d6dc7a43.jpg,Recliner,Chairs,199.99,A high-quality recliner — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d6/d6dc7a43.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1b\1bf298e1.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1b/1bf298e1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\92\923c3d5e.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/92/923c3d5e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e4\e4daaa96.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e4/e4daaa96.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ca\caa9a4a4.jpg,Earphones,Headphones,149.99,A high-quality earphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ca/caa9a4a4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c4\c475a541.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c4/c475a541.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b6\b611e0e2.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b6/b611e0e2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6d\6d41d98f.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6d/6d41d98f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5a\5ac5acad.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5a/5ac5acad.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\48\48ecd466.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/48/48ecd466.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e8\e8f312c6.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e8/e8f312c6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6c\6c799ae6.jpg,Over-Ear Headphones,Headphones,149.99,A high-quality over-ear headphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6c/6c799ae6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\54\546b4744.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/54/546b4744.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5c\5c5d1f89.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5c/5c5d1f89.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\89\89a2ff4d.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/89/89a2ff4d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2b\2be50895.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2b/2be50895.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f6\f66c61fb.jpg,Recliner,Chairs,199.99,A high-quality recliner — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f6/f66c61fb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e1\e139a881.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e1/e139a881.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\68\685b94dd.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/68/685b94dd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9e\9e8125f6.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9e/9e8125f6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6d\6d41946a.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6d/6d41946a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\18\1899bb25.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/18/1899bb25.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\03\0372ccbc.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/03/0372ccbc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9e\9ee28f30.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9e/9ee28f30.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d7\d7734f76.jpg,Denim Pants,Jeans,69.99,A high-quality denim pants — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d7/d7734f76.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c3\c3ea1db4.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c3/c3ea1db4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\20\20e4a148.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/20/20e4a148.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\18\18d5c154.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/18/18d5c154.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ba\bada0db2.jpg,Gaming Laptop,Laptops,899.99,A high-quality gaming laptop — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ba/bada0db2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4c\4c05c408.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4c/4c05c408.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b0\b0a4b68f.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b0/b0a4b68f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f2\f28db2c6.jpg,Straight Jeans,Jeans,69.99,A high-quality straight jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f2/f28db2c6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2c\2c867679.jpg,Earphones,Headphones,149.99,A high-quality earphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2c/2c867679.jpg
